-4 -0.214
-1.4064855135653218 -0.214
-1.223928639840632 -0.174
-1.0918536068357931 -0.134
-1.004691728756227 -0.094
-0.8500138282278894 -0.05399999999999999
-0.3332453627444668 -0.013999999999999985
-0.3041272556693179 0.026000000000000023
-0.19982706424451147 0.06600000000000003
-0.007735821763178537 0.10600000000000001
0.057356335965938116 0.146
0.07189427950152787 0.18599999999999997
0.26534718093573956 0.22599999999999995
0.39140366076313915 0.2659999999999999
0.46326128212258516 0.30599999999999994
0.481180989573017 0.346
0.4904078944804356 0.386
0.5231225352776265 0.42600000000000005
0.6703976639697791 0.4660000000000001
0.6766972357409201 0.5060000000000001
0.6788963231985776 0.5460000000000002
0.69396640814571 0.5860000000000002
0.9573815579387144 0.6260000000000002
1.4176212639581676 0.6660000000000003
1.5491675315409956 0.7060000000000003
1.8566360590791562 0.7460000000000003
4 0.786
