-4 0.214
-1.4064855135653218 0.214
-1.223928639840632 0.254
-1.0918536068357931 0.294
-1.004691728756227 0.33399999999999996
-0.8500138282278894 0.374
-0.3332453627444668 0.41400000000000003
-0.3041272556693179 0.454
-0.19982706424451147 0.494
-0.007735821763178537 0.534
0.057356335965938116 0.574
0.07189427950152787 0.614
0.26534718093573956 0.6539999999999999
0.39140366076313915 0.694
0.46326128212258516 0.7339999999999999
0.481180989573017 0.7739999999999999
0.4904078944804356 0.814
0.5231225352776265 0.854
0.6703976639697791 0.894
0.6766972357409201 0.934
0.6788963231985776 0.9740000000000001
0.69396640814571 1.0140000000000002
0.9573815579387144 1.0540000000000003
1.4176212639581676 1.0940000000000003
1.5491675315409956 1.1340000000000003
1.8566360590791562 1.1740000000000004
4 1.214
